,,BR_INST_RETIRED,BR_MISS_PRED_RETIRED,CPU_CLK_UNHALTED,INST_RETIRED,LLC_MISSES:0x41,LLC_REFS:0x4f,arith:fpu_div_active,l1d:0x1,l2_rqsts:0x1,l2_rqsts:0x3,l2_rqsts:0x8,l2_rqsts:0x20,mem_trans_retired:0x2,mem_uops_retired:all_stores,misalign_mem_ref:0x1,misalign_mem_ref:0x2,resource_stalls:any,uops_dispatched:core
8,1200,4722127,4850,103667352,115096624,63586,415496,645395,5172800,2605405,3030454,42289,9279,24324815,16183686,0,0,27272901,372625846
8,1300,5496219,6206,124413391,134464282,73958,673006,664300,5133969,2254712,2622270,138843,10841,19886976,13441271,0,0,30819403,429698031
8,1400,5116399,5595,108330682,119215155,63396,385526,576119,4587994,2364752,2855927,37662,10631,24099150,17632138,0,0,29337576,316701526
8,1500,3775444,5776,119793847,133821057,74717,445455,692256,5370938,2623239,3041065,41848,10826,21638716,13838124,0,0,16967413,178812431
8,1600,9698458,9566,126358909,248510814,140505,703537,1125125,8479834,4136622,4779467,45678,16545,40987923,55609334,0,0,30567929,392354858
8,1700,7017336,6675,104651190,169081232,88298,1043785,939817,7797397,3487392,4380401,184122,16060,29391639,38757295,0,0,29033435,357347830
8,1800,5482951,5640,124556954,134758254,58907,1401657,646191,5043737,1734674,2544173,259262,11683,14660129,13994686,0,0,37879673,431924890
8,1900,4987706,5197,103813714,112698572,50646,1179098,572483,4758363,1812074,2978102,301425,11772,21566746,20412594,0,0,37817582,408582120
8,2000,5210081,6776,108836404,122215023,60665,912688,666737,5243151,2097691,2692729,171176,10744,19732893,17834451,6,0,27821660,378664155
8,2100,5423451,5433,57968173,74475758,37500,294814,580355,4578415,2278379,2734585,45326,17105,22897650,15612870,27,9,29945665,420546645
8,2200,5013736,6269,118552219,132274517,71268,871319,551763,4287426,2001765,2863447,125427,14695,19891272,19386312,0,0,26319328,352218017
8,2300,5262861,5757,110902711,119579297,59819,970239,304742,2700538,1671389,2786168,260523,31714,23561192,25465470,6,0,34897253,426687800
8,2400,4653276,5150,117542866,130268717,65720,1157292,285463,3138005,1863744,2965709,274032,35886,21274968,13915072,0,0,29067650,354479856
8,2500,7173081,8088,117939762,165316173,86523,658331,613747,5646270,2645496,3454355,163567,26593,29810060,21853224,6,0,34908702,424882963
8,2600,6698724,7118,114667960,178978039,99083,734924,873008,7232670,3517363,4297026,122927,28321,33732644,22009339,6,0,25488854,356242329
8,2700,5496571,6222,129262435,137213729,44971,713689,487540,3062395,1757884,2501234,162702,21458,20482895,16752744,0,0,30146386,449682146
8,2800,4488561,4820,105571148,115765208,46846,970104,585696,3452316,2119973,2954223,190178,20300,22967653,16800973,0,0,25045393,369572499
8,2900,5384795,6039,129406624,138885388,61323,1018540,580361,3440204,1844200,2521802,164300,12931,19644766,14064457,0,0,29094465,433843433
8,3000,9157695,8601,106972737,212302449,117249,784811,1071041,8676695,4142711,5020784,82301,20765,42037783,30681485,0,0,30554713,383090963
8,3100,5070221,6153,126603640,137197606,60112,1474805,679132,5522188,1510875,1387882,165723,15114,19600786,14212989,0,0,30403966,368806581
8,3200,5448753,6256,118951732,127302623,57654,1100896,545849,3875635,1535811,2663124,175208,17145,21785538,27451838,0,0,32116781,426414761
8,3300,4588934,5634,116177370,131052807,55406,784051,286163,3374348,2281515,3069830,155645,23622,22188201,28046776,0,0,23282190,366585034
8,3400,5437705,5764,127129966,137908726,56166,792361,312100,2828859,1870266,2583865,154295,19213,21104587,31871247,0,0,30902458,430882738
8,3500,8790243,8203,107113530,228785526,138930,784568,1248730,9717714,4610299,5352820,77178,19630,43382264,61455899,0,0,25559683,335655108
8,3600,10507716,10367,128682687,270858871,155747,803250,1354078,10117572,4462207,4852850,44990,15558,38365408,57222009,0,0,30498013,401789077
8,3700,9478283,8694,107227673,226407678,129818,677322,1212635,9723709,4858212,5789561,53969,16164,46282652,67532758,6,0,29842672,378182297
8,3800,9652772,10008,128598305,269905407,161984,794502,1395081,10820972,5065773,5548472,50129,16477,38176153,55373532,0,0,26977677,352040704
8,3900,8004300,7685,121167683,195897340,101946,762861,950983,7216565,3100343,3636986,89060,18091,34265187,48054729,0,0,29196870,417616534
8,4000,4576163,5310,112266815,127764900,54611,972045,732204,5744133,2298808,2714906,116800,10064,18370143,23996103,0,0,23979611,360772878
8,4100,5409866,5822,126734206,138755788,58103,1027824,677384,5166830,1928540,2219234,127257,10236,15587771,23992053,0,0,30262689,424406904
8,4200,4586441,6066,105184377,114291024,49630,945940,653615,5358402,2267111,3124736,179066,9680,16854334,17242587,0,8,28513353,376249851
8,4300,5119491,5845,126788655,133825385,55648,1448931,698349,5536946,1876035,2775613,292206,9305,14425588,13869018,0,0,34939367,355907941
8,4400,5119020,5233,114729186,118070400,49173,1443098,575399,4577871,1548537,2714166,410234,9640,17077916,16451302,0,0,36217689,407071285
8,4500,4341440,6057,117699019,124255074,59611,1797081,646801,5453792,1711370,2957917,510928,12852,13491665,14783566,6,8,28454239,343120967
8,4600,5413724,6143,102947550,110978816,43961,739826,554881,4705121,1734836,2494511,163233,16908,21121296,18269525,0,0,29852308,430231870
8,4700,4560870,4762,64005011,82011829,41391,1057946,699412,5691719,2158457,3085167,201910,16353,21944876,20392022,0,0,24497468,364510095
8,4800,5801275,4381,101906954,145099332,77394,1012061,818831,6005698,2238544,2954148,139261,16794,24663550,28506457,0,0,29726181,407202677
8,4900,8678273,9154,107386172,224965620,133695,728089,1314306,10534046,5070394,5785740,59431,20724,45706290,49737157,0,0,26219086,339238190
8,5000,10394840,10614,129022442,267885506,157229,815585,1402032,10733343,4764853,5201684,47473,16888,38244742,41025178,0,0,28870199,378121122
8,5100,5215285,5370,105910375,112812515,46894,1026589,597301,4897376,2051127,3019934,158801,11418,24178603,28527746,0,0,31886056,388350770
8,5200,4823133,5358,127060888,134892186,57727,1228279,716432,5597305,1966561,2438539,104169,7507,17391748,18053652,0,0,26753886,358617016
8,5300,5110336,6271,121799013,124422233,53356,1148115,577774,4506780,1497410,2395640,195425,10131,20884741,20323052,0,0,35571418,397321800
8,5400,4187043,5325,113861398,118958681,53320,1947300,677451,5416552,1457993,1677975,472817,12178,19984330,23308448,14,0,29342856,346054957
8,5500,5234990,5904,117495055,123253671,53976,1084917,482112,3343823,1520016,2527991,160488,16381,22472479,29486097,0,0,30764951,419830403
8,5600,7845211,7712,114123557,215553087,120238,775756,1052631,8501058,4174412,4942890,84292,18355,39560061,53468555,14,0,24904591,327452660
8,5700,6114449,6445,128133010,157285517,64588,650500,462659,4222699,1803572,2598290,171126,16338,21272712,32997826,0,0,29473136,409458527
8,5800,4451590,5113,108710441,118718165,50454,692764,458488,4684600,2122849,3051077,197997,19625,23387495,29167962,21,0,24306148,352376161
8,5900,5231103,5950,127961063,136863119,53052,692911,401254,4074158,1825412,2464626,164106,17969,18969450,15199725,91,0,29280346,412937739
8,6000,4393097,5346,109846659,116009640,40911,847502,633676,3636904,1882471,2911505,203523,17530,23359708,23426755,140,0,26758175,364265940
8,6100,5156802,6183,127400532,132409158,60117,1215723,706218,5452733,1942159,1981364,188990,18538,19440285,13760124,0,0,29000686,383159615
8,6200,4209648,6134,107638496,113705315,48807,1026863,597985,4694242,1483136,2024207,188179,18949,23324742,21132734,7,0,25090951,297923910
8,6300,4447270,5832,124909290,132739810,55517,1223507,724904,5628604,2009195,2742898,214585,21953,19918621,21819326,0,0,19125966,288791256
8,6400,5101092,5349,114314346,119552220,44845,990551,598139,4650352,1852809,2758323,233686,15392,23299707,32910930,0,0,28500087,419393430
8,6500,4396061,5173,118261643,127447364,50207,1187220,719785,5599433,2111062,3012618,242830,16964,21541856,29020418,0,0,23754500,347018607
8,6600,9440007,9918,128666866,250172791,134633,782667,1248489,9465889,4265708,4903481,47028,19179,39932176,57158208,0,0,29380768,388693799
8,6700,4379968,5093,106162481,116404296,57998,1338741,696121,5630573,1867550,2730329,222008,13459,23540415,28938374,0,0,29035199,331442058
8,6800,6160484,6283,127740961,161295503,83359,1381540,868903,6291496,2046215,2046705,118869,9075,23430581,33037296,0,0,32154265,381992999
8,6900,6731844,6460,110303761,164472864,80346,567398,701764,6362946,3282065,4254076,107018,16381,33433625,37115755,0,0,28921202,397718343
8,7000,4722408,5624,124958131,135929315,57252,662591,438497,4581544,2230557,3116868,182146,16278,21018469,13758007,0,0,25573871,343928290
8,7100,5268387,6054,127118095,132919020,46861,543435,365763,3831395,1876319,2609639,164652,16029,22583635,16525448,7,0,31005980,403652360
8,7200,4206590,4665,107834403,115865464,50178,897796,421747,4400302,1864681,2968710,363636,19999,22575604,15166811,0,0,33042683,300311890
8,7300,5020621,5371,128165239,132444191,56353,1043192,391293,4028969,1482818,2472907,404884,10676,18824243,13836100,0,0,37683398,387909633
8,7400,4598823,5544,106754520,110686063,50726,928646,361901,4013837,1642704,2962716,556692,12117,22766628,16016099,0,0,31863943,390661318
8,7500,5005613,5449,128146027,140990875,57402,604246,443112,4602899,2274044,3003101,145668,14047,20253341,14013115,14,8,24251234,366829383
8,7600,5352615,5861,121913499,130607959,42168,627150,572465,3086660,1883414,2682900,150015,21641,23558011,23655628,0,0,28495101,411017948
8,7700,4378196,4553,112415951,124949156,53845,991246,636215,3460276,2238881,3120453,188754,16055,23141563,22693430,0,0,25555890,336226382
8,7800,5228489,5554,127773387,137383934,56365,997389,610295,2877314,1846608,2592567,175045,12542,20055198,22508721,0,0,32230938,395387990
8,7900,4371074,4581,106403488,110128439,48080,1286397,608251,3291644,1853302,2983849,364263,14025,22625138,23668063,0,0,36751623,324881881
8,8000,4888940,5441,127629147,132005368,57932,1799481,695100,3310997,1665950,2753274,451310,11019,18665189,19491234,0,0,33017208,372480412
8,8100,5142129,5722,116612399,121001837,50520,1423963,422177,2775448,1374869,2702393,468868,18459,22713148,23875260,0,0,31382467,411678435
8,8200,4479815,5251,117299725,131104862,57028,1022996,598273,3483279,1707847,3103867,158592,13250,22497475,21573951,35,0,23650284,343020858
8,8300,5341786,5663,127556838,139761167,55643,946673,547151,3095843,1419839,2589032,142827,15015,21274359,24193217,0,0,29127726,407799619
8,8400,4411662,4445,106292015,114953487,50995,993899,549266,3291056,1686918,3128169,187290,16107,23608129,24646249,0,0,26884021,347854643
8,8500,5169615,5550,127536181,135774522,59885,1265365,581377,3285846,1441824,2732155,201927,11867,19348853,20229641,0,0,32456107,373326281
8,8600,4817384,5206,111335284,114471435,47909,1301510,470791,2894641,1292293,2811039,357422,13876,22583006,23537633,62,0,39375054,356886067
8,8700,4387169,5473,122191027,127160449,59721,1861256,556572,3323178,1275319,2968841,500796,13969,20212845,19518059,152,0,28774356,348335758
8,8800,5174240,6361,127511253,131969934,54989,1322745,499796,2867431,1229664,2525412,348574,15775,21355023,23733493,20,0,30766885,405910259
8,8900,4445504,4649,106250574,120269104,50529,937563,572856,3456180,1708043,3106405,156392,15977,23883638,24741085,0,0,23227759,341573858
8,9000,5295224,6053,127182335,138830746,59667,1039346,584672,3220327,1472993,2667605,143107,11935,19789915,20840466,0,0,29492829,403671814
8,9100,4801535,5188,106286677,114471760,49999,923776,633708,4179283,1639818,2399913,188756,15645,23549374,17749955,0,0,31108810,383027995
8,9200,4716054,5148,127241852,134824155,56692,1342621,728023,4593723,1537975,2246165,264543,12239,19929681,13403157,0,0,29613074,327723760
8,9300,5033718,5464,123428398,123960964,51663,1404623,602704,3763548,1195348,1910741,321299,12064,21931769,15712450,13,8,38237729,367187125
8,9400,4171791,4668,110100496,117185206,56172,1886686,692955,4468176,1218031,2219173,579705,12965,22285923,14121267,0,0,29107318,339979057
8,9500,5240251,5727,127383556,137475981,60614,1228301,687230,4254177,1332955,1915746,250328,11713,19654808,14920859,13,8,29304829,410823529
9,100,3972818,36307,106472809,105320760,420065,1092257,495172,4755997,1824129,2287268,548805,26667,17019094,18066603,0,1072,32059450,275501295
9,200,5236338,6465,118226854,127829122,66514,398192,575637,4372046,2349536,2384709,32578,23900,14530276,17195132,0,0,26226171,353061110
9,300,4371724,4785,99766701,113787707,64690,405141,635912,5154854,2728281,2907090,42975,27670,18195070,17825300,0,0,21671825,295816664
9,400,5227958,5788,120588342,134786458,75124,459434,651824,4926798,2380964,2466866,32199,20009,20991680,21876415,0,0,26014640,354800162
9,500,4729250,5179,101902408,112682576,60195,371807,574679,4659206,2521332,2900022,38373,25238,27354592,23523348,0,0,26089199,332599328
9,600,4800191,5775,122278641,135372420,72297,467791,675333,5299989,2671875,2845493,36077,25298,25594191,20469939,0,0,20767584,295796564
9,700,3120304,5496,115350828,125078106,65490,389662,568087,4409279,2223715,2543659,41681,25597,29546623,22124698,0,0,24336729,241479824
9,800,3169927,5256,112258064,126730760,79416,440209,681359,5281179,2653591,2987847,42157,24534,27193386,23631254,0,0,16391274,169505373
9,900,4863140,3243,92848684,108343357,72616,412041,610636,4550740,2234511,2497528,29977,17826,25943080,28840946,0,0,27059302,376227902
9,1000,3748226,4036,103553450,119262818,68020,411105,662800,5317859,2666040,3007132,38350,20944,28691457,18955852,0,0,22631824,316041162
9,1100,6279881,4714,99356796,134602625,89133,523024,787851,5973709,2788855,2945722,33834,16066,27390556,29187259,0,0,27468684,381151414
9,1200,6428450,6490,79630416,134949568,73863,836928,803097,6473309,3051684,3945386,152702,19489,35579581,41298669,0,0,29420785,367017853
9,1300,5183808,6227,74857057,90276511,42726,953330,638813,5194752,2029401,2792541,195207,14912,21931796,20489405,0,0,27177421,361252078
9,1400,5476219,6417,120800335,124949259,51107,939995,443900,2600091,1689417,2563950,193640,17184,26057768,33208369,0,0,31236175,397822350
9,1500,4563462,5561,115969727,127728356,57301,1368715,609719,4302352,1627163,2584416,312064,23003,23884281,23212414,35,0,27073275,326756156
9,1600,5606570,6824,128254928,132148109,56246,1049625,245079,2662845,1568573,2470782,290606,22393,22904283,31896573,86,0,33608268,397222824
9,1700,4573015,5238,111333329,125838999,58080,947493,442460,4288618,1931508,3032359,350909,23836,23727421,14248667,94,0,27306598,323834865
9,1800,4240917,6357,131618134,136450189,63804,1296918,593150,4420852,1542433,2425460,259137,12237,23240783,17091471,0,0,26844352,258171262
9,1900,4020129,5569,110029980,122200119,56652,1349147,681379,5482081,1935551,3013837,295036,18080,24257033,16298384,0,0,19887457,199743835
9,2000,6436260,7598,133437529,163727622,81562,1301833,676166,4773105,1548347,2422512,251102,13589,21785401,29193994,0,0,29954540,354377386
9,2100,8878468,10204,110654792,227616429,139671,694352,1253791,10250130,5095563,5740908,43025,21847,49089900,65612668,0,0,26021442,325050221
9,2200,9131754,9044,132417926,226983039,113444,947025,1045947,7827725,3285578,3638528,93173,18376,32486825,40718395,0,0,28552041,384772515
9,2300,5158593,5184,112240831,118634493,43307,945462,586043,4785031,1871706,1744666,171035,14634,24892754,24960451,0,0,29367569,401477093
9,2400,7628993,8110,129239373,205976339,100882,957287,1038774,8127158,3474236,3660225,97661,15817,31044080,28784387,0,0,24418729,335370667
9,2500,10765405,10992,131316663,263305348,140454,690972,1160264,8864174,4231336,4798884,37527,17009,46777591,48987979,0,0,29416275,384479169
9,2600,4566580,5946,110776384,127757467,68723,1329894,769902,6357038,2445256,3392769,247524,15412,16285842,16479212,0,0,29479670,318115090
9,2700,5427936,6535,130846585,138530893,65814,1477464,664619,5182024,1659523,2576507,239205,13633,11342085,15880005,0,0,35059158,385392598
9,2800,4937914,5828,108903875,116287082,55249,1237797,609334,4974427,1822841,3045526,302560,13568,17508680,19213362,0,0,34239965,367141579
9,2900,5162022,6411,130735702,142170790,58641,931343,533232,3075271,1653125,2911914,139098,12198,21286824,13942212,0,0,25069205,363800537
9,3000,5383570,6223,114626013,121722245,48234,629465,351673,3353768,1776596,2664449,157759,13205,24479537,25286507,7,0,31950618,413428597
9,3100,4844945,6103,103877955,117130240,49343,953822,589775,5202262,2069299,3095841,269826,18687,21349931,21980938,0,0,27310146,327380133
9,3200,5573541,5624,83368186,100055002,48121,1216395,576877,4658323,1614581,2664678,292138,18393,26500624,25185467,0,0,33131157,390221596
9,3300,9256937,10306,125752171,263563182,157972,790558,1372727,10731547,5091724,5845769,44511,20062,44520017,26957722,0,0,24259844,319767947
9,3400,9548815,9828,127004438,242779343,129931,807349,1098838,8242108,3782719,4419307,66796,21696,40197179,29796660,0,0,29859739,385572551
9,3500,4548136,4818,76564133,90013653,40400,966585,664756,5412845,2069843,3023758,209871,20476,24442426,23016223,0,0,25633537,342134599
9,3600,5435189,6074,98597771,111000366,45173,960229,697448,5281840,1871404,2619830,180044,17539,20320276,20312611,0,0,30227964,398125901
9,3700,5073472,5406,106899996,113697298,47105,682154,426650,4258339,1902790,2908619,207950,19225,24464138,16361953,0,0,30354846,394321799
